,age,total_pageviews,edu,edu_ages,user_level,industry,value_level,act_level,sex,blue_money,red_money,work_hours,region,labels,pro1,pro2
3795,45,123844,2,9,3,5,4,1,0,0,0,60,1,0,0.511149962,0.488850038
3796,27,146760,2,10,1,5,4,2,0,0,0,40,1,0,0.516494953,0.483505047
3797,36,225516,1,13,2,2,2,2,1,0,0,40,1,1,0.499214875,0.500785125
3798,36,114366,5,12,2,2,2,1,1,0,0,50,1,1,0.499256324,0.500743676
3799,32,199227,1,13,2,1,2,1,1,0,0,55,1,1,0.498977949,0.501022051
3800,18,299347,2,9,1,5,4,1,0,0,0,20,1,0,0.611065327,0.388934673
3801,39,74194,5,11,3,7,1,1,1,0,1721,45,1,0,0.507214375,0.492785625
3802,25,244408,2,9,2,2,4,3,0,0,0,40,14,0,0.506654349,0.493345651
3803,26,198289,2,8,1,9,6,1,1,0,0,40,8,0,0.514829383,0.485170617
3804,63,89451,2,15,2,4,2,1,1,0,0,40,1,1,0.496700949,0.503299051
3805,50,149433,2,9,2,7,2,1,1,0,0,45,1,0,0.500307673,0.499692327
3806,47,236999,9,2,2,10,2,1,1,0,0,40,6,0,0.506998828,0.493001172
3807,17,34943,8,6,1,5,4,1,0,0,0,15,1,0,0.613252372,0.386747628
3808,46,40666,2,9,2,9,2,1,1,15024,0,40,1,1,0.486585098,0.513414902
3809,34,329170,2,10,1,1,1,1,0,6849,0,70,1,0,0.501554172,0.498445828
3810,26,122999,1,13,1,4,1,1,1,0,0,45,1,0,0.505155178,0.494844822
3811,48,118972,8,6,2,8,2,1,1,0,0,40,1,0,0.504052767,0.495947233
3812,47,205068,2,15,2,4,2,1,1,0,1977,60,1,1,0.486957371,0.513042629
3813,40,195124,2,9,2,7,2,1,1,0,0,40,17,0,0.502347548,0.497652452
3814,21,143184,2,10,1,5,4,1,0,0,0,40,1,0,0.519688581,0.480311419
3815,55,90290,2,9,3,12,1,1,1,0,0,40,1,0,0.507931974,0.492068026
3816,37,175232,1,13,2,4,2,1,1,0,0,40,1,1,0.499206448,0.500793552
3817,41,319366,2,10,2,11,2,1,1,0,0,40,23,0,0.501693103,0.498306897
3818,34,61559,2,9,1,7,1,1,1,0,0,35,1,0,0.508003561,0.491996439
3819,47,247869,2,10,5,8,5,1,1,0,0,50,1,0,0.505431454,0.494568546
3820,39,204158,2,10,2,6,2,1,1,5178,0,60,1,1,0.492488367,0.507511633
3821,36,239755,5,11,1,10,1,1,1,0,0,40,1,0,0.508489032,0.491510968
3822,29,198210,2,9,1,11,5,2,0,0,0,40,1,0,0.511483256,0.488516744
3823,46,190961,2,9,5,1,5,2,0,0,0,40,1,0,0.509856687,0.490143313
3824,77,171193,5,11,3,6,1,1,0,0,1668,30,1,0,0.512817519,0.487182481
3825,27,110073,1,13,1,11,1,1,1,0,0,40,10,0,0.507486302,0.492513698
3826,19,163885,2,9,1,10,4,1,0,0,0,40,1,0,0.519647714,0.480352286
3827,38,99783,5,11,2,5,3,1,0,0,1902,40,1,1,0.495581611,0.504418389
3828,18,430930,2,7,1,15,4,1,0,0,0,6,1,0,0.618852853,0.381147147
3829,54,200450,2,10,2,11,2,1,1,0,0,35,1,0,0.50109547,0.49890453
3830,33,226296,2,9,2,5,2,1,1,0,1672,50,1,0,0.505782674,0.494217326
3831,45,214690,2,10,5,1,1,1,1,0,0,40,1,0,0.506046693,0.493953307
3832,28,181008,1,13,2,2,2,1,1,0,0,50,10,1,0.499393396,0.500606604
3833,26,345779,1,13,1,4,1,1,1,0,0,43,1,0,0.505155178,0.494844822
3834,26,58350,1,13,1,4,1,1,0,0,0,50,1,0,0.506665676,0.493334324
3835,41,164647,2,9,3,2,1,2,0,0,0,40,1,0,0.507928308,0.492071692
3836,21,142809,2,9,1,2,1,1,1,0,0,40,1,0,0.512758133,0.487241867
3837,38,105803,3,14,2,4,2,1,1,0,0,40,1,1,0.498575764,0.501424236
3838,26,195067,1,13,2,6,2,1,1,0,0,40,1,0,0.502145195,0.497854805
3839,49,289964,2,10,5,6,1,1,1,0,0,50,1,0,0.504214496,0.495785504
3840,26,194813,2,10,2,10,2,1,1,0,0,40,1,0,0.5059777,0.4940223
3841,43,303211,2,9,1,2,4,1,1,0,0,40,1,0,0.508145133,0.491854867
3842,22,37932,2,10,1,6,1,1,1,0,0,25,1,0,0.51283417,0.48716583
3843,73,268832,2,9,2,9,2,1,1,0,0,45,1,0,0.504325691,0.495674309
3844,33,63925,7,3,1,10,1,1,1,0,0,35,1,0,0.511769566,0.488230434
3845,25,189897,2,9,1,7,1,1,1,0,0,40,1,0,0.510442378,0.489557622
3846,36,635913,2,9,4,5,1,2,1,0,0,40,1,0,0.510656951,0.489343049
3847,25,296228,2,10,1,12,5,5,0,0,0,42,1,0,0.511913774,0.488086226
3848,42,138162,1,13,2,2,2,1,1,0,0,45,1,1,0.49624865,0.50375135
3849,54,164757,5,11,2,7,2,1,1,0,0,16,1,0,0.503576678,0.496423322
3850,33,236013,5,12,2,2,3,1,0,0,0,55,1,1,0.49807386,0.50192614
3851,79,149912,1,13,1,5,1,1,0,0,0,40,1,0,0.508248808,0.491751192
3852,48,85384,1,13,2,2,2,1,1,7688,0,40,1,1,0.481901145,0.518098855
3853,52,30008,3,14,2,9,2,1,1,0,0,45,1,1,0.499579082,0.500420918
3854,23,209744,2,9,1,1,1,1,1,0,0,38,1,0,0.511398341,0.488601659
3855,25,161027,2,9,1,6,4,1,1,0,0,40,1,0,0.512597561,0.487402439
3856,54,131662,2,10,3,1,1,1,0,0,0,40,12,0,0.507557123,0.492442877
3857,47,115971,2,10,2,7,2,1,1,0,0,40,1,0,0.50109547,0.49890453
3858,21,88373,2,9,2,5,6,1,0,0,0,16,1,0,0.516361454,0.483638546
3859,45,211399,3,14,2,2,2,1,1,7298,0,40,1,1,0.481271314,0.518728686
3860,22,273989,1,13,1,4,1,1,1,0,0,40,1,0,0.507553459,0.492446541
3861,27,124614,2,9,1,6,1,1,0,0,0,40,1,0,0.511562408,0.488437592
3862,51,263439,1,13,2,3,2,1,1,0,0,40,1,0,0.50034082,0.49965918
3863,56,19896,2,10,2,6,3,1,0,0,0,60,1,1,0.497756113,0.502243887
3864,31,229732,2,9,1,7,6,1,1,0,0,50,1,0,0.509111407,0.490888593
3865,59,169611,2,10,2,12,3,1,0,7298,0,12,1,1,0.488103238,0.511896762
3866,36,220237,3,14,3,2,1,1,1,0,0,50,35,0,0.50127457,0.49872543
3867,46,130779,5,11,2,9,2,1,1,0,0,48,1,0,0.502512328,0.497487672
3868,24,152540,1,13,3,8,5,1,0,0,0,40,1,0,0.510779255,0.489220745
3869,47,168330,2,9,2,7,2,1,1,2829,0,40,1,0,0.504018784,0.495981216
3870,29,485944,1,13,1,6,4,2,1,0,0,40,1,0,0.50834615,0.49165385
3871,34,199539,5,11,2,7,2,1,1,0,0,48,1,0,0.500956018,0.499043982
3872,26,210521,2,9,2,7,2,1,1,0,0,42,1,0,0.504050038,0.495949962
3873,19,244175,2,7,1,6,4,1,1,0,0,25,1,0,0.521388065,0.478611935
3874,42,223763,3,14,2,1,2,1,1,0,0,40,1,1,0.498759845,0.501240155
3875,56,183580,1,13,2,7,2,1,1,0,0,30,5,0,0.501274155,0.498725845
3876,42,63596,2,9,3,5,1,1,0,0,0,30,1,0,0.513123487,0.486876513
3877,35,108540,2,9,2,7,2,1,1,3137,0,40,1,0,0.506790848,0.493209152
3878,43,116632,5,11,2,6,2,1,1,0,1887,45,1,1,0.492715993,0.507284007
3879,17,175414,2,9,1,5,4,1,0,0,0,15,1,0,0.611065327,0.388934673
3880,38,290624,5,11,1,1,1,1,0,0,0,40,1,0,0.508859573,0.491140427
3881,33,557805,5,11,1,6,6,1,0,0,0,40,26,0,0.511019004,0.488980996
3882,20,19410,2,9,1,5,5,4,0,0,0,40,1,0,0.518625066,0.481374934
3883,48,206357,2,9,3,1,5,1,0,0,0,44,1,0,0.507596249,0.492403751
3884,38,216385,2,9,2,10,2,2,1,0,1740,40,23,0,0.507023707,0.492976293
3885,46,120131,1,13,2,2,2,1,1,3103,0,40,1,1,0.495512549,0.504487451
3886,72,131699,2,10,7,1,1,1,0,0,0,6,1,0,0.510154744,0.489845256
3887,30,157778,2,9,1,7,5,1,1,0,0,40,1,0,0.509154665,0.490845335
3888,31,302679,2,9,2,7,2,1,1,0,0,40,1,0,0.503377187,0.496622813
3889,29,133292,2,10,1,1,4,2,1,0,0,40,1,0,0.51103785,0.48896215
3890,83,243567,2,7,1,9,1,1,1,0,0,20,1,0,0.518678167,0.481321833
3891,61,72442,2,9,2,7,2,1,1,0,0,40,1,0,0.50174992,0.49825008
3892,42,43909,3,14,3,4,1,1,0,0,0,32,1,0,0.504332714,0.495667286
3893,23,108307,2,9,1,9,4,1,1,0,0,40,1,0,0.51679959,0.48320041
3894,20,87467,2,10,1,4,4,1,0,0,0,18,1,0,0.51944553,0.48055447
3895,42,99185,2,9,1,1,1,1,0,0,0,38,1,0,0.50880888,0.49119112
3896,27,37274,2,9,1,7,4,1,1,0,0,20,1,0,0.515466696,0.484533304
3897,44,342434,1,13,2,7,2,1,1,0,0,50,1,1,0.497350662,0.502649338
3898,62,234372,3,14,2,6,2,1,1,0,0,40,1,1,0.498931064,0.501068936
3899,66,107627,2,9,2,6,2,1,1,0,0,60,1,0,0.501076529,0.498923471
3900,22,377725,1,13,1,12,1,1,0,0,0,23,1,0,0.513663052,0.486336948
3901,32,30271,2,9,3,1,5,1,0,0,0,45,1,0,0.509223098,0.490776902
3902,30,368570,2,9,2,1,2,1,1,0,0,50,1,0,0.501934974,0.498065026
3903,43,316820,5,12,2,2,2,1,1,7688,0,40,1,1,0.48479814,0.51520186
3904,56,176538,5,12,1,1,1,1,0,0,0,45,1,0,0.506115139,0.493884861
3905,64,265786,7,3,2,5,2,2,1,0,0,40,1,0,0.507865522,0.492134478
3906,31,82393,2,10,2,5,6,3,1,0,0,30,14,0,0.508069586,0.491930414
3907,46,318259,2,10,5,11,5,1,0,0,0,55,1,0,0.506941932,0.493058068
3908,45,157980,2,9,3,1,5,1,0,0,0,32,1,0,0.509038103,0.490961897
3909,41,173981,2,9,2,5,2,1,1,0,0,40,5,0,0.504182911,0.495817089
3910,52,165050,2,9,1,1,1,1,1,0,0,48,1,0,0.505258994,0.494741006
3911,19,303652,2,9,1,6,5,1,0,0,0,30,1,0,0.518880391,0.481119609
3912,34,393376,2,9,1,5,5,1,0,0,0,40,1,0,0.512174927,0.487825073
3913,57,121912,1,13,3,2,1,1,1,0,0,50,1,0,0.500602457,0.499397543
3914,30,351770,4,5,3,5,5,1,0,0,0,38,1,0,0.514800446,0.485199554
3915,39,198841,1,13,2,4,2,1,1,0,0,60,11,1,0.497059062,0.502940938
3916,41,139160,1,13,3,4,1,2,1,0,0,40,1,0,0.504271571,0.495728429
3917,21,214810,2,10,1,12,4,1,0,0,0,25,1,0,0.521562404,0.478437596
3918,31,137385,2,10,1,11,1,2,0,0,0,50,1,0,0.508560794,0.491439206
3919,39,86643,1,13,3,2,1,1,1,27828,0,55,1,1,0.483179264,0.516820736
3920,20,200089,2,7,1,9,6,1,1,0,0,36,26,0,0.521834679,0.478165321
3921,26,219199,2,9,2,8,2,1,1,0,0,50,1,0,0.504050038,0.495949962
3922,36,142711,2,9,5,10,1,1,1,0,0,40,8,0,0.509143284,0.490856716
3923,29,626493,1,13,1,2,1,1,1,0,0,40,1,0,0.503671956,0.496328044
3924,24,177125,2,10,2,8,2,1,1,0,0,60,1,0,0.504351981,0.495648019
3925,28,181776,1,13,1,4,1,1,0,0,1876,70,1,0,0.502498665,0.497501335
3926,36,257250,2,9,2,6,2,1,1,0,0,35,1,0,0.502662566,0.497337434
3927,42,444134,2,9,2,8,2,1,1,0,0,40,1,0,0.502347548,0.497652452
3928,18,24688,2,9,1,12,1,1,1,0,0,40,1,0,0.604253919,0.395746081
3929,34,33731,2,10,2,8,2,1,1,0,0,40,1,0,0.502398255,0.497601745
3930,27,209443,1,13,6,6,3,1,0,0,0,40,1,0,0.506784449,0.493215551
3931,39,140854,2,9,2,8,2,1,1,0,1902,60,1,1,0.493760395,0.506239605
3932,50,330142,2,10,2,5,2,1,1,0,0,44,1,0,0.501488657,0.498511343
3933,26,29488,2,15,1,4,1,1,1,0,0,40,1,0,0.504235774,0.495764226
3934,52,279129,3,14,2,2,2,1,1,0,0,60,1,1,0.49502042,0.50497958
3935,32,177940,5,12,1,10,4,2,1,0,0,48,1,0,0.510735797,0.489264203
3936,19,391403,2,10,1,1,4,1,1,0,0,30,1,0,0.518824976,0.481175024
3937,36,334365,2,7,2,8,2,1,1,0,0,60,1,0,0.503913323,0.496086677
3938,28,171356,2,10,1,6,4,1,1,0,0,55,1,0,0.510501973,0.489498027
3939,45,71145,1,13,3,2,5,1,1,0,0,45,1,0,0.501429388,0.498570612
3940,25,36943,5,12,3,5,1,1,0,0,0,32,1,0,0.513132575,0.486867425
3941,42,285787,5,12,1,4,4,1,1,0,0,40,1,0,0.508301085,0.491698915
3942,24,433580,2,10,2,1,2,1,1,0,0,40,1,0,0.505794086,0.494205914
3943,55,50197,4,5,2,9,2,1,1,0,0,30,1,0,0.509392149,0.490607851
3944,59,139611,2,15,2,4,2,3,1,0,1977,40,4,1,0.488398748,0.511601252
3945,31,187802,2,10,3,5,1,1,0,0,0,40,1,0,0.511018669,0.488981331
3946,28,241431,2,8,2,3,2,1,1,0,0,40,1,0,0.506344758,0.493655242
3947,30,121775,1,13,2,9,2,1,1,0,0,40,1,0,0.503279287,0.496720713
3948,19,136758,2,10,1,11,4,1,0,0,0,10,1,0,0.520333369,0.479666631
3949,22,493034,2,9,1,5,4,2,1,0,0,40,1,0,0.516595007,0.483404993
3950,20,132139,8,6,1,3,4,1,1,0,0,30,1,0,0.523322254,0.476677746
3951,50,100109,2,7,3,7,5,1,1,0,0,40,5,0,0.509830039,0.490169961
3952,23,198861,1,13,1,2,4,1,1,0,1669,40,1,0,0.511300633,0.488699367
3953,19,273226,2,7,1,11,4,1,1,0,0,40,1,0,0.519300401,0.480699599
3954,19,323054,2,9,1,6,1,3,1,0,0,30,1,0,0.516545684,0.483454316
3955,22,284895,2,10,2,2,2,1,1,0,0,55,1,0,0.50265237,0.49734763
3956,21,191324,2,10,1,5,4,1,1,0,0,25,1,0,0.520657557,0.479342443
3957,53,92565,3,14,2,4,2,3,1,0,0,40,1,1,0.497272986,0.502727014
3958,46,234690,1,13,2,1,2,1,1,0,0,40,2,1,0.498792894,0.501207106
3959,20,258509,2,9,1,10,4,2,1,0,0,40,1,0,0.518956911,0.481043089
3960,42,178897,3,14,3,4,5,1,0,1151,0,40,1,0,0.507428155,0.492571845
3961,65,220788,3,14,1,4,1,1,1,0,0,60,1,0,0.501941205,0.498058795
3962,55,376548,2,9,2,13,2,1,1,0,0,40,1,0,0.50011773,0.49988227
3963,18,228592,2,9,1,8,4,1,1,0,0,18,1,0,0.607879591,0.392120409
3964,33,177216,2,9,2,8,2,2,1,0,0,40,1,0,0.504196016,0.495803984
3965,33,211743,2,9,2,12,2,1,1,0,0,21,1,0,0.507089227,0.492910773
3966,21,23813,8,6,3,7,1,4,1,0,0,40,1,0,0.516757248,0.483242752
3967,47,195688,2,9,2,1,3,1,0,0,0,40,1,0,0.500242945,0.499757055
3968,26,124953,2,9,1,11,1,1,1,0,0,40,5,0,0.510442378,0.489557622
3969,34,129775,2,9,3,8,1,1,1,0,0,40,1,0,0.508003561,0.491996439
3970,22,339644,2,9,4,1,6,1,0,0,0,40,1,0,0.515132321,0.484867679
3971,61,149648,2,7,7,10,1,1,0,0,0,40,1,0,0.510611727,0.489388273
3972,79,187492,2,9,2,4,2,1,1,0,0,7,1,0,0.504500821,0.495499179
3973,18,336523,2,8,1,5,6,2,1,0,0,20,1,0,0.60944076,0.39055924
3974,39,222530,2,10,1,4,1,2,0,0,1590,40,1,0,0.510096098,0.489903902
3975,49,140644,1,13,2,6,2,1,1,5013,0,45,1,0,0.500655029,0.499344971
3976,31,265201,2,9,1,1,1,1,0,0,0,40,12,0,0.509838194,0.490161806
3977,47,135246,2,7,1,7,5,1,1,0,0,40,1,0,0.509830039,0.490169961
3978,36,89202,5,11,2,2,2,1,1,0,0,50,1,1,0.499256324,0.500743676
3979,25,296394,2,9,1,10,5,2,1,0,0,45,1,0,0.511785329,0.488214671
3980,50,66544,3,14,3,4,5,1,0,0,0,65,1,0,0.503119824,0.496880176
3981,41,165815,2,9,1,9,1,1,1,0,0,40,1,0,0.510156815,0.489843185
3982,18,187722,2,10,1,5,4,1,0,0,0,20,1,0,0.610442984,0.389557016
3983,38,187046,2,9,2,13,2,1,1,0,0,40,1,0,0.501420528,0.498579472
3984,38,397877,1,13,2,2,2,1,1,15024,0,50,1,1,0.478939032,0.521060968
3985,37,258827,1,13,2,6,2,1,1,0,0,50,1,1,0.498263308,0.501736692
3986,19,119529,2,10,1,5,4,1,0,0,0,15,1,0,0.522165496,0.477834504
3987,22,97212,2,9,1,5,1,1,0,0,0,15,1,0,0.517220923,0.482779077
3988,19,47235,2,10,1,5,1,1,0,0,0,75,1,0,0.515704875,0.484295125
3989,56,359972,2,10,3,7,1,1,1,0,0,40,1,0,0.506046693,0.493953307
3990,20,97212,2,10,2,6,3,1,0,0,0,30,1,0,0.509437654,0.490562346
3991,52,72036,5,11,2,1,2,1,1,0,0,25,1,0,0.503576678,0.496423322
3992,35,174938,2,9,2,1,2,1,1,0,0,40,1,0,0.503052691,0.496947309
3993,29,201404,2,9,1,10,1,1,1,0,0,56,1,0,0.508025868,0.491974132
3994,23,234791,2,10,1,5,5,1,0,0,0,36,1,0,0.514914524,0.485085476
3995,33,85632,2,10,2,1,3,1,0,0,0,40,1,0,0.501215799,0.498784201
3996,17,147411,7,3,1,5,1,1,1,0,0,30,1,0,0.609396341,0.390603659
3997,36,127388,5,12,2,6,3,1,0,0,0,40,1,0,0.500501154,0.499498846
3998,21,116657,2,9,1,2,4,1,1,0,0,40,1,0,0.515302591,0.484697409
3999,19,194608,2,10,1,12,4,1,0,0,0,10,1,0,0.521562404,0.478437596
4000,28,108706,2,7,1,3,4,1,0,0,0,20,1,0,0.520821152,0.479178848
4001,19,158343,2,10,1,5,4,1,0,0,0,12,1,0,0.522165496,0.477834504
4002,51,914061,2,9,3,7,1,1,1,0,0,50,1,0,0.505258994,0.494741006
4003,38,190174,2,10,2,1,3,1,0,0,0,30,1,0,0.503372508,0.496627492
4004,19,456736,2,10,1,5,1,1,1,0,0,35,1,0,0.515636486,0.484363514
4005,46,167882,5,11,3,2,1,1,0,8614,0,70,1,1,0.489217458,0.510782542
4006,42,557349,1,13,2,2,2,1,1,0,0,70,1,1,0.49624865,0.50375135
4007,19,310483,2,8,1,5,4,1,1,0,0,25,1,0,0.52061687,0.47938313
4008,29,78261,2,9,5,13,1,1,1,0,0,55,1,0,0.505254108,0.494745892
4009,39,172571,3,14,2,2,2,1,1,0,0,45,1,1,0.495618005,0.504381995
4010,21,230229,2,9,1,3,6,1,1,0,0,40,6,0,0.520030089,0.479969911
4011,30,183017,2,9,3,10,4,1,1,0,0,40,1,0,0.512012968,0.487987032
4012,38,230329,2,9,2,6,2,1,1,0,0,48,1,0,0.501220335,0.498779665
4013,47,46537,2,9,1,5,1,1,0,0,0,40,1,0,0.510046245,0.489953755
4014,34,409622,7,3,2,7,2,5,1,0,0,40,6,0,0.507161539,0.492838461
4015,46,190482,2,9,3,7,1,1,1,0,0,40,1,0,0.506701041,0.493298959
4016,20,113588,2,9,1,11,4,1,0,0,0,24,1,0,0.520986707,0.479013293
4017,46,246891,2,15,1,4,1,1,1,0,0,99,1,1,0.499051168,0.500948832
4018,50,193081,10,1,1,5,1,2,0,0,0,40,23,0,0.513166357,0.486833643
4019,50,284477,7,3,2,12,2,1,1,0,0,40,1,0,0.505283856,0.494716144
4020,35,141420,2,9,2,8,1,1,1,0,0,40,1,0,0.501857597,0.498142403
4021,32,197325,2,9,2,7,2,1,1,0,0,40,1,0,0.503377187,0.496622813
4022,22,443336,2,10,1,5,1,1,0,0,0,25,1,0,0.516567215,0.483432785
4023,37,66304,4,5,2,13,2,1,1,0,0,16,1,0,0.506204408,0.493795592
4024,25,180783,2,9,3,7,4,1,1,0,0,10,1,0,0.515466696,0.484533304
4025,38,218763,3,14,5,4,5,1,0,0,0,40,1,0,0.505864652,0.494135348
4026,39,388252,1,13,1,11,4,2,1,0,0,40,1,0,0.507706779,0.492293221
4027,22,55614,2,9,1,3,5,1,1,0,0,40,1,0,0.513771695,0.486228305
4028,25,307643,5,12,2,7,2,1,1,3103,0,45,1,0,0.501814896,0.498185104
4029,18,33241,2,10,1,12,4,1,0,0,0,40,1,0,0.607504046,0.392495954
4030,25,58065,1,13,2,4,3,1,0,0,0,50,1,1,0.498696866,0.501303134
4031,65,172348,2,9,7,1,5,1,0,0,0,20,1,0,0.511635429,0.488364571
4032,72,138790,2,9,2,1,2,1,1,0,0,30,1,0,0.505389981,0.494610019
4033,25,117393,1,13,2,2,3,1,0,0,0,38,1,1,0.499328669,0.500671331
4034,22,227220,2,10,1,4,1,1,0,0,0,40,1,0,0.511365367,0.488634633
4035,36,241306,2,10,2,7,2,1,1,0,0,40,1,0,0.502398255,0.497601745
4036,27,189565,2,10,1,11,1,1,1,0,0,40,1,0,0.509788191,0.490211809
4037,33,182714,1,13,1,4,1,1,0,0,0,40,1,0,0.505992895,0.494007105
4038,28,113839,2,10,2,6,2,1,1,0,0,40,1,0,0.504447671,0.495552329
4039,30,92531,1,13,2,1,2,1,1,0,0,40,1,0,0.500420202,0.499579798
4040,24,119629,2,10,1,6,1,1,0,0,0,37,1,0,0.511864206,0.488135794
4041,26,322585,2,9,1,6,4,1,1,0,0,40,1,0,0.512597561,0.487402439
4042,38,277347,2,10,2,7,2,1,1,0,0,40,1,0,0.502398255,0.497601745
4043,20,221955,7,3,1,7,6,1,1,0,0,40,6,0,0.520783831,0.479216169
4044,38,149347,2,9,2,7,2,1,1,0,0,40,1,0,0.503052691,0.496947309
4045,75,207116,2,9,4,5,1,1,1,0,0,40,1,0,0.509694667,0.490305333
4046,35,174077,2,10,3,11,5,1,0,0,0,32,1,0,0.509686223,0.490313777
4047,50,22418,2,9,2,7,2,1,1,0,0,40,1,0,0.50174992,0.49825008
4048,23,255252,2,7,1,3,1,1,1,0,0,40,1,0,0.515246445,0.484753555
4049,74,159138,2,9,7,5,1,1,0,0,0,12,1,0,0.512643344,0.487356656
4050,38,414991,2,9,2,8,2,1,1,0,0,40,1,0,0.503052691,0.496947309
4051,43,282678,2,9,3,2,1,1,0,0,0,60,1,0,0.505667599,0.494332401
4052,53,164195,2,10,2,11,2,1,1,4386,0,40,1,1,0.4989327,0.5010673
4053,21,143436,2,9,1,8,1,1,1,0,0,40,1,0,0.514456568,0.485543432
4054,33,202046,2,9,2,10,2,1,1,0,0,40,11,0,0.504517174,0.495482826
4055,21,202214,2,10,1,12,4,1,0,0,1721,40,1,0,0.521094495,0.478905505
4056,55,236731,9,2,1,5,1,1,1,0,0,40,25,0,0.510838117,0.489161883
4057,23,307267,1,13,1,4,1,1,0,0,0,10,1,0,0.511543959,0.488456041
4058,49,144514,2,9,2,1,2,1,1,0,0,40,1,0,0.50174992,0.49825008
4059,62,155913,5,12,2,7,2,1,1,0,0,40,1,0,0.502254452,0.497745548
4060,17,206383,2,7,1,3,4,1,1,0,0,17,1,0,0.611545019,0.388454981
4061,25,233994,2,9,2,10,2,1,1,0,0,50,1,0,0.505189999,0.494810001
4062,33,123291,2,9,2,8,2,1,1,0,0,50,1,0,0.501934974,0.498065026
4063,34,195602,2,9,2,7,2,1,1,0,0,55,1,0,0.501610469,0.498389531
4064,20,151888,2,10,1,7,4,1,1,0,0,40,1,0,0.516346784,0.483653216
4065,52,103995,2,9,2,6,3,1,0,0,0,40,1,1,0.499852808,0.500147192
4066,31,263796,8,6,2,8,2,1,1,0,0,50,1,0,0.50423781,0.49576219
4067,35,111499,2,9,2,4,2,1,1,0,0,40,1,0,0.502163469,0.497836531
4068,28,202222,1,13,1,6,1,1,1,0,0,40,1,0,0.507096247,0.492903753
4069,31,230246,1,13,1,6,1,1,1,0,0,40,1,0,0.504981415,0.495018585
4070,36,37778,2,9,2,2,2,1,1,0,0,48,1,1,0.499910779,0.500089221
4071,17,144752,8,6,1,3,4,4,1,0,0,20,1,0,0.611545019,0.388454981
4072,27,220931,2,9,3,1,5,1,0,0,0,32,1,0,0.512778759,0.487221241
4073,38,68840,2,10,2,2,2,1,1,0,0,40,1,0,0.500698578,0.499301422
4074,38,205339,4,5,2,10,2,1,1,0,0,40,1,0,0.506495351,0.493504649
4075,44,172837,2,9,2,1,2,2,1,0,0,52,1,0,0.501126547,0.498873453
4076,41,159131,2,10,2,1,2,2,1,0,0,40,1,0,0.502511965,0.497488035
4077,30,207284,2,9,2,10,2,1,1,0,0,40,1,0,0.504517174,0.495482826
4078,20,350824,2,10,1,6,4,1,0,0,0,20,1,0,0.519943864,0.480056136
4079,70,116080,3,16,2,12,2,1,1,0,0,2,1,0,0.502062229,0.497937771
4080,39,183081,3,14,1,6,1,1,1,0,0,60,1,0,0.501878958,0.498121042
4081,37,177974,2,9,2,9,2,1,1,3942,0,99,1,0,0.508207405,0.491792595
4082,63,192849,1,13,3,5,1,1,0,0,0,10,1,0,0.510729176,0.489270824
4083,18,169882,2,7,1,3,4,1,0,0,0,12,1,0,0.612979571,0.387020429
4084,21,137320,2,10,1,1,4,2,1,0,0,20,1,0,0.51964264,0.48035736
4085,34,251521,3,14,2,4,3,1,0,0,0,40,1,1,0.497068812,0.502931188
4086,17,329791,2,8,1,3,4,1,1,0,0,25,1,0,0.608692312,0.391307688
4087,32,261319,2,10,2,7,2,1,1,0,0,50,1,0,0.501280525,0.498719475
4088,37,343052,2,9,5,1,5,1,0,0,0,40,1,0,0.510340415,0.489659585
4089,28,53271,2,9,1,8,6,1,1,0,0,38,1,0,0.512667103,0.487332897
4090,20,129024,2,10,1,5,4,1,0,0,0,25,1,0,0.522165496,0.477834504
4091,29,179768,2,10,2,7,2,1,1,0,0,50,1,0,0.501280525,0.498719475
4092,32,144949,2,9,2,6,2,1,1,0,0,40,1,0,0.502987065,0.497012935
4093,27,150861,2,10,1,5,4,1,0,0,0,40,1,0,0.515676925,0.484323075
4094,44,112763,3,14,3,4,5,1,0,0,0,38,1,0,0.504561993,0.495438007
4095,25,116358,2,9,1,1,4,3,1,0,0,40,14,0,0.512987443,0.487012557
4096,38,331374,2,7,2,5,2,1,1,0,0,60,1,0,0.505748593,0.494251407
4097,52,152811,8,6,7,5,5,1,0,0,0,40,1,0,0.512133258,0.487866742
4098,68,202699,2,15,2,4,2,1,1,6418,0,35,1,1,0.490837858,0.509162142
4099,55,92847,6,4,7,15,5,1,0,0,0,30,1,0,0.520524823,0.479475177
4100,41,137142,2,9,3,8,1,1,1,0,0,50,1,0,0.505856558,0.494143442
4101,36,953588,2,7,7,1,5,1,0,0,0,40,1,0,0.511600916,0.488399084
4102,35,225544,1,13,2,13,2,1,1,0,0,48,1,1,0.497021276,0.502978724
4103,62,116289,1,13,2,4,2,1,1,0,0,45,1,1,0.497620404,0.502379596
4104,32,279912,2,10,1,11,1,2,0,0,0,40,1,0,0.510002551,0.489997449
4105,57,256630,1,13,3,6,1,1,1,0,0,60,11,0,0.501912006,0.498087994
4106,42,259727,1,13,3,4,5,2,0,25236,0,20,1,1,0.491064358,0.508935642
4107,47,331650,2,9,2,1,3,1,0,0,0,40,1,0,0.500242945,0.499757055
4108,34,182006,2,7,1,1,1,1,0,4416,0,30,1,0,0.512133994,0.487866006
4109,19,277708,2,9,1,3,4,2,1,0,0,40,1,0,0.519364182,0.480635818
